Flow Duration,Total Fwd Packets,Total Backward Packets,Packet Length Mean,Packets/s,SYN Flag Count,ACK Flag Count,Average Packet Size,Idle Mean,Attack Type
3274,1651,3,157.84636006518,27423.4767461941,1,1,135.603189444305,30.7632683985487,UDP Flood
19215,1524,82,473.264775018081,8524.20625066699,70,530,1139.45908613999,78.3355468098097,HTTP Flood
5751,3050,1,69.474522851584,27711.9769369801,0,1,258.9787499413,30.4850916075772,UDP Flood
10511,1414,3,135.754408303581,16696.3461435314,0,0,282.214751381296,7.0308178441142,UDP Flood
59348,5,48,634.988701954432,148.64526223451,0,17,355.038697692831,2282.2528974437,Normal Traffic
18921,936,176,1151.65699816185,7103.64028951727,81,915,1487.58970949542,355.122687217695,HTTP Flood
163632,38,14,633.032931630308,35.0141818707191,0,14,562.72494204111,2149.03077950827,Normal Traffic
8569,1913,3,71.9556768989114,28834.6907323154,0,1,124.980781064841,23.3128027121748,UDP Flood
32068,1306,193,398.808650737447,2227.16538909917,35,419,1293.0648847887,73.8896078088345,HTTP Flood
126090,16,12,261.872817444845,131.201356165063,1,10,862.219358142912,3446.62270258406,Normal Traffic
21448,1296,68,960.294575111758,5419.42491185278,20,883,717.543632097511,108.761700871334,HTTP Flood
10781,1146,3,59.8360485982001,14145.4035406106,2458,4,71.9710785995149,40.709195615802,SYN Flood
45308,751,405,1193.2744622358,4058.06149792298,90,639,559.697822279914,61.2271382702348,HTTP Flood
78624,478,208,745.108383188682,4701.61098683184,35,642,1091.71445082717,63.9062678604176,HTTP Flood
122991,36,43,486.955930517134,145.885426408246,0,16,740.113810541995,4775.09648137926,Normal Traffic
68914,588,216,836.700337616358,6439.83776516442,13,911,1190.47024213352,318.898978652882,HTTP Flood
12725,3282,2,194.42638020139,28555.2601807728,0,0,126.590454153193,19.0540385321153,UDP Flood
125745,24,47,362.86314658052,127.675256286013,0,19,896.77985141285,1174.64371485203,Normal Traffic
6397,2280,3,76.7386773304238,10880.4430220539,4227,2,107.228920430826,43.7799531274774,SYN Flood
19904,1972,5,56.8129844194343,10517.4833648143,4598,3,47.355034873667,91.4815975764981,SYN Flood
9981,2596,4,79.3719206539094,11527.9003232858,0,1,114.182662157198,27.2122310491807,UDP Flood
77426,1757,324,768.149565621863,3481.62807779026,38,773,626.893280983111,441.506723265826,HTTP Flood
72280,667,318,779.82304984084,8711.32993420469,46,693,1428.26152053759,240.851709308037,HTTP Flood
42252,1699,63,930.140390681152,4015.17624098639,46,111,1385.09731525281,488.805028380878,HTTP Flood
5004,3045,0,120.178404118889,19800.1845219308,1,0,225.360726049095,45.852579602019,UDP Flood
111858,6,43,392.64865825223,154.070785490651,2,17,837.435232400036,3908.65123896055,Normal Traffic
53923,660,309,809.970866779657,5614.79305671921,10,739,1395.10156496259,158.309569278707,HTTP Flood
1065,1962,3,79.73115314271,10628.6169874537,3447,3,111.054232830271,4.12697473746219,SYN Flood
165033,19,32,246.584465593269,161.336618747505,1,6,446.543879568869,1483.84264895397,Normal Traffic
184869,25,18,673.659316517115,123.733070406887,1,11,993.449916020525,2112.86874827529,Normal Traffic
129767,12,33,396.226786491091,101.715559884618,0,9,713.60638717658,2720.70363377725,Normal Traffic
13131,1102,0,113.349894700819,15213.5518100172,1,0,181.390756494851,45.6017183516651,UDP Flood
678,2730,0,99.87087846934,22318.4438944119,1,0,126.643718808025,27.9071364220328,UDP Flood
43264,706,337,352.776630743804,4890.39287318126,81,124,645.210060611278,84.6296976234008,HTTP Flood
181149,35,39,329.206628829532,68.4984125830874,2,18,518.05860930979,3557.54568581639,Normal Traffic
58183,1019,205,913.808098648404,3632.30777537196,86,883,843.702877280483,213.118853540343,HTTP Flood
41063,954,190,1149.83567712041,7613.6968522754,43,320,1411.06805647176,458.513794388699,HTTP Flood
53420,20,18,214.699068960591,144.268351398763,1,18,398.968487951438,2710.67634329668,Normal Traffic
12642,3704,4,148.296206363724,9874.70991183896,1,0,266.149310944111,0.779379238768196,UDP Flood
6585,4442,4,74.6725585355425,16391.6425592782,0,0,123.818866037351,24.8565401742106,UDP Flood
10390,3654,2,68.6898191391916,11756.1056744871,0,0,230.971133433637,40.9642520371011,UDP Flood
17825,1185,356,390.330124221151,2061.63560212799,71,913,669.211771335071,116.485658948389,HTTP Flood
10132,745,449,823.370457148435,3019.94850921235,15,356,613.476402009737,251.294815850367,HTTP Flood
70309,49,17,458.828389264445,180.859468195691,2,14,911.574624192524,2794.53036647094,Normal Traffic
8448,1522,0,145.509389850913,27582.1653321287,1,0,173.554934430853,46.3486785395884,UDP Flood
121907,39,27,671.913429434508,22.5042345312095,1,11,796.815959360714,4762.55999674446,Normal Traffic
67883,1779,178,345.431111724422,6461.47938478821,89,664,591.087066587874,283.322738446038,HTTP Flood
13668,2534,2,138.690939259191,18967.1642635302,1,0,292.947511920394,43.0024939848109,UDP Flood
5928,2774,7,78.6320756533076,18153.7839780627,2822,3,64.8996202062878,13.2283708009605,SYN Flood
12136,1436,7,93.8505301065012,18900.6125650864,3157,2,94.5228000166777,14.8339180719713,SYN Flood
24220,1121,462,1067.85894750564,4621.74151020627,88,979,784.284059718487,474.745303224312,HTTP Flood
59214,1816,71,340.767785256108,3336.47263646374,14,464,814.037680694959,253.676712919726,HTTP Flood
6724,1121,9,97.1866651169158,18518.3603446668,2339,3,45.781760980419,50.4038007628757,SYN Flood
1392,4826,2,160.124073365341,25032.8882054323,1,1,179.629856786866,39.6506362439683,UDP Flood
51828,24,34,327.851005210885,98.1726709868559,2,7,580.230907887531,2282.65101894573,Normal Traffic
8914,4804,2,137.187255977871,19313.5941393635,1,1,170.813172358717,35.6270527771808,UDP Flood
3690,4974,2,69.402089533595,10975.0303905972,0,1,199.487330704603,28.6535329258466,UDP Flood
65103,535,210,1135.62851844135,7512.26135428426,93,338,1457.84340790847,239.855001557083,HTTP Flood
53763,785,482,944.482354266646,4036.06459018088,18,555,1117.91602110232,442.299204095107,HTTP Flood
75708,1264,445,897.925832828475,8389.28107267682,77,558,673.924477009727,302.576288321098,HTTP Flood
18856,1475,9,98.558987163547,7123.23276481735,4042,4,76.8530995768563,77.4061706946116,SYN Flood
5608,2687,0,50.1108786075511,17632.4904509207,4044,0,106.195658878369,20.4916032516,SYN Flood
76355,1195,151,1073.53246967375,7075.63762982229,74,584,681.408117305544,460.423345170455,HTTP Flood
52715,1329,376,512.664245571941,1015.0642367531,33,851,1388.8230667017,358.238548708352,HTTP Flood
1427,2882,9,57.3199781605276,6481.53577098127,1271,3,106.229630360494,88.8080382258805,SYN Flood
15114,1449,5,51.6491617971129,12221.5301893641,2767,0,103.726475201212,5.60291332489137,SYN Flood
55311,49,30,790.304187713263,48.6529302758573,1,9,467.126239760217,4987.39713712576,Normal Traffic
8942,1943,3,64.5682445133266,11358.496279955,3485,3,76.8052991166361,41.9907547698468,SYN Flood
14465,2340,0,94.0578097623258,7273.81867853479,3432,3,49.8300463915322,42.3113430995786,SYN Flood
61174,16,46,585.691348880105,66.0637463602188,0,17,843.774957068197,2612.15503162853,Normal Traffic
12236,1848,2,93.7063735438055,15924.732657406,4518,3,119.790490145105,32.883304688119,SYN Flood
17301,745,5,97.2061494854701,11973.0639523152,2656,0,100.1461110741,27.3203506050232,SYN Flood
11980,444,318,1109.72910632775,9711.58008460719,59,679,1439.92132338463,260.220218255175,HTTP Flood
40643,808,215,551.52588356122,2557.62137587074,94,280,612.085215906509,491.113245864126,HTTP Flood
2026,4059,2,92.8868765583734,14128.3796958942,1,1,110.794526510183,39.768915566518,UDP Flood
9167,2631,2,129.174058206182,17628.3520239373,0,0,106.857027118641,40.8943871064375,UDP Flood
1314,4933,0,177.387576679215,29020.5796851783,0,0,253.117647528736,5.51611484395391,UDP Flood
11736,4706,4,90.4444481045453,26476.8760747909,0,1,175.011788822621,14.7228446377059,UDP Flood
12216,4369,4,162.019294786549,24303.8875502408,1,1,265.440960017347,37.0182286078047,UDP Flood
77532,24,32,234.621757049539,69.242406021596,1,19,682.840859655187,1314.14497117119,Normal Traffic
10440,2257,1,177.400873291999,25743.9949417325,1,0,141.893686361047,38.4240614643653,UDP Flood
192709,36,41,668.439111920541,19.9543461630236,0,18,336.416628520613,4629.8527053857,Normal Traffic
36907,430,473,322.123452419608,3574.15932547275,74,212,768.024012592901,488.142906026412,HTTP Flood
12366,1616,0,109.028269543816,16323.7792717621,1,1,224.538648523995,27.5947569749573,UDP Flood
55021,1026,444,813.161731788505,2290.30436992045,45,579,1291.36494334972,294.288564803543,HTTP Flood
8630,2051,3,77.2167290260506,10634.731032395,3560,3,50.2508032200419,22.4172276746902,SYN Flood
9189,2929,4,99.9922137416036,24480.3091507945,0,1,223.259333378549,35.3880152912702,UDP Flood
11370,2908,2,83.7994815447202,16004.3196259045,0,0,253.091689449373,11.6339088411043,UDP Flood
11073,1471,7,52.7216710301337,12427.5738837,1740,4,48.0264842569655,88.8431705144096,SYN Flood
71387,735,269,432.852380604063,6061.16195973082,62,639,1133.0608067474,350.479985270222,HTTP Flood
12960,2894,0,128.556605902523,26506.7112012432,0,0,215.280938687078,36.6637847916988,UDP Flood
55949,13,5,719.928789049452,74.1533673798546,0,6,941.070043733521,2267.65205527418,Normal Traffic
23015,1760,101,723.277934159176,3056.56430963019,21,368,1278.28162901177,169.618140595308,HTTP Flood
43678,894,113,368.928504675354,9160.21904965458,16,389,846.054506298741,84.2690234881964,HTTP Flood
13179,4669,3,156.736381161219,15608.1756032849,1,1,269.245664623082,14.8107630825853,UDP Flood
15925,2668,9,59.3042217914967,14956.5010418255,3028,4,58.4654228150225,6.93162613713169,SYN Flood
16082,2818,2,72.5128103965732,11441.2818027838,2538,4,44.2138665463758,18.3562908119909,SYN Flood
13123,2241,4,43.4104342427433,6969.84874646476,1517,2,69.2324904721245,6.30751743429667,SYN Flood
2757,2837,7,46.4887565402319,17136.5482523457,2215,4,76.7133219438988,42.3690178660497,SYN Flood
172883,32,42,755.313324711129,103.524139884658,0,17,422.148940478569,3175.51168464447,Normal Traffic
14507,1740,0,93.6768387500422,22985.8961135516,0,1,186.58942423908,15.6331271672955,UDP Flood
164692,11,25,441.467982460201,41.4074343662126,2,14,402.267595878924,2813.66492249707,Normal Traffic
14744,3824,0,187.345931563608,10527.4280037334,1,1,244.186509668382,45.1874465371696,UDP Flood
86368,35,13,652.156778447452,80.304659587135,1,14,653.580889020804,3856.47656369966,Normal Traffic
911,3079,4,125.531426951914,24119.0852107296,0,1,105.817523717795,9.373966541596,UDP Flood
134717,46,8,242.534945534771,66.3144813063039,2,8,693.116155398536,4966.74456157094,Normal Traffic
5321,1887,2,178.896207709951,12441.7132349236,1,0,177.291282800115,8.12931558815568,UDP Flood
1815,2419,6,89.4234571682192,17165.3253393834,1824,1,107.051933230109,20.509375372361,SYN Flood
2895,1031,2,170.962759627516,18194.436689059,0,0,257.579262608945,35.4138412828618,UDP Flood
7170,2291,3,83.7748484254028,24791.4246173118,0,0,292.612822552604,25.7123557141429,UDP Flood
181278,18,48,432.435551401196,166.515805201833,1,7,378.677919023209,3236.54662585187,Normal Traffic
2883,752,2,66.0764592320352,19274.0534374968,2045,2,108.925142739997,39.0195967249902,SYN Flood
10241,1200,4,191.385304766487,17808.0792055769,0,1,150.606308706428,43.0176673751848,UDP Flood
3284,2891,6,63.4826856018248,17814.015389863,3007,4,66.7073651474709,86.2251628302487,SYN Flood
10168,1226,2,88.5947872183654,5346.28220827655,2910,4,76.6327525571772,92.4237700814133,SYN Flood
3554,3113,1,179.368512588016,17037.1983440076,1,0,150.201235754875,18.2659781582422,UDP Flood
12631,2513,7,44.3780999755413,5272.36948410618,3445,3,106.514849543417,54.4253909350863,SYN Flood
6097,2890,1,76.6307898455296,12128.4120050261,1639,4,105.802881513078,67.0719525707048,SYN Flood
12708,2258,6,55.6720102764348,16840.0022351083,2194,0,48.6324573778381,99.5856429178162,SYN Flood
179312,5,8,649.91045866188,68.3118575069683,1,10,379.776120983469,4923.04469755541,Normal Traffic
14747,1008,8,59.4165681660442,6503.17023575787,4447,3,46.3025656803131,24.4136820806906,SYN Flood
55933,1747,464,628.198955148008,7137.40404876018,77,601,1136.98703809101,480.483149204737,HTTP Flood
15805,2472,4,48.621496435704,15606.8092091657,3304,1,50.6846612690787,69.7804698494409,SYN Flood
16608,2414,6,89.7357934715807,5123.5436238794,1222,0,94.6984554808431,63.1065778167696,SYN Flood
92318,26,25,443.450701169037,46.3150968052904,2,11,805.878502132141,1805.59641117555,Normal Traffic
3011,1256,3,106.240181748895,12783.1703536156,0,1,132.426389055034,0.830811336358028,UDP Flood
19848,842,0,76.2964487918653,9872.36164622832,4179,3,66.8862710193791,4.02447706192507,SYN Flood
159225,27,24,422.031400804553,166.622109457061,0,17,998.370584285261,2294.09845494815,Normal Traffic
15123,1897,3,98.7557119365186,13450.7561099925,2570,4,84.4007269179881,93.5974084710724,SYN Flood
71444,1719,86,929.898820696338,6783.15873036468,67,241,1146.51296770512,268.029000731197,HTTP Flood
6920,1956,1,169.000806170657,19384.242180382,0,1,176.84610760787,1.24172037400072,UDP Flood
130910,10,13,446.803679899486,66.7687455003078,1,10,357.031728399059,1272.04092780968,Normal Traffic
35019,499,53,697.895695013698,9935.90078844478,84,863,1392.09083339071,284.14263825982,HTTP Flood
15738,2286,9,63.87718337208,8067.00080296363,3821,4,73.7604200676579,99.4753688061972,SYN Flood
85777,33,25,326.667482699682,75.9418500148851,2,11,923.681719283493,1684.34386742865,Normal Traffic
12397,1330,0,150.962598826035,17031.7243820293,0,0,163.166299030611,46.0337548119815,UDP Flood
55002,925,141,700.937213028412,3326.27301491801,96,113,1311.65842706012,152.504588731637,HTTP Flood
59435,33,11,485.243964710044,122.090097732344,1,8,384.264704653874,1942.26373837801,Normal Traffic
53748,10,37,535.813066902764,118.520836738249,1,8,791.049371025616,1346.47904341878,Normal Traffic
601,2472,1,94.6830629649162,23070.9938655896,0,0,257.375839564193,32.5966529737875,UDP Flood
9864,808,9,72.736507865629,11353.7874031862,1849,2,48.1257714915729,65.4168311991932,SYN Flood
5833,1021,8,78.026742372595,13846.6940116712,3348,3,80.982779444017,11.0232908721233,SYN Flood
39227,1885,223,1061.47817559513,3965.4651182738,95,331,1299.94256503987,427.955419630289,HTTP Flood
31859,559,148,964.503782226989,4677.07244229759,45,588,1112.66740732763,399.177448430741,HTTP Flood
193233,20,19,702.959215727423,172.733746524889,0,14,710.621216183192,3535.55784732977,Normal Traffic
138461,26,20,685.916112416352,66.7828556992158,1,11,771.393810238003,3596.61585932349,Normal Traffic
18336,614,5,50.3016395877095,18149.079175559,4072,4,74.8485197984773,34.0317404298191,SYN Flood
64784,1712,244,1042.61326259973,5766.02314615617,88,913,877.431816217968,61.982411202601,HTTP Flood
7100,4811,3,198.59089320482,15253.2875075111,1,1,132.328067134155,0.960526653675742,UDP Flood
7142,1913,3,46.1520722867586,18923.2519347139,4818,2,70.2537451562345,32.2559236633268,SYN Flood
15588,2672,6,50.6224864635944,6905.84398036511,2607,3,93.8118991545897,8.3989501389159,SYN Flood
25220,1623,316,1023.99628961138,6762.56830817107,72,187,946.937653255842,230.565517939568,HTTP Flood
14025,1287,180,995.843774808891,4243.88518912454,18,738,1152.50977360068,77.023247580389,HTTP Flood
39581,1382,422,1037.21259156847,9254.63030557903,26,979,1246.65881713939,211.471616365491,HTTP Flood
8175,4205,2,144.972357797349,18833.729739063,0,1,127.758094470194,30.3952062148574,UDP Flood
11686,2176,7,94.6133020846187,17384.1300876139,3256,1,97.919630731579,20.2215087458973,SYN Flood
2677,1173,5,71.1568049437163,10201.401078801,3208,0,87.6753276584564,99.3360855054743,SYN Flood
2342,3984,1,141.000557593651,28008.9789446958,1,1,164.997481911417,4.07271073672002,UDP Flood
3058,4088,3,91.0252863534811,23828.4916498822,0,1,105.457530130113,10.4166428744268,UDP Flood
186672,41,43,226.497161706699,51.7442901743661,2,8,759.593891679757,3645.86482129461,Normal Traffic
51062,40,48,788.991994311469,146.252908009717,2,5,422.349491518356,1841.10471160745,Normal Traffic
71678,1859,171,397.799307058025,5843.70050147799,79,607,1021.41697810868,367.764965235434,HTTP Flood
10777,2392,3,78.9455044323129,18499.7491531798,4597,3,54.6025240806939,77.3418210905363,SYN Flood
175827,10,9,783.451999424062,24.5934138031634,0,8,999.622476741771,4517.85077404757,Normal Traffic
50786,1054,68,804.300262262798,6692.82326788865,25,916,1057.10991210415,216.727922030853,HTTP Flood
1446,1743,3,101.148323564679,20176.6689788552,0,0,211.988087807335,27.9754316718664,UDP Flood
11619,2479,3,183.487616599028,29883.1828592196,1,0,144.672066546848,22.0982677655691,UDP Flood
3846,4305,1,148.772328065977,29462.6859575823,1,0,289.83061066961,26.1663796856522,UDP Flood
9000,2169,6,87.9212422558217,9932.67932313484,3475,4,60.3472070062083,98.4381312618603,SYN Flood
53061,1870,132,623.371081138624,8779.45082911059,16,651,821.97359986733,460.878870549622,HTTP Flood
3444,3064,4,199.51859873194,25220.1665098546,0,0,176.153514431544,44.8041280316296,UDP Flood
17009,916,3,82.9303572772677,7242.62959281044,2388,1,82.6011895805216,76.8032454254082,SYN Flood
157059,29,35,717.045496950977,196.828074795509,0,15,569.540639003273,3087.32350122076,Normal Traffic
13500,1074,0,53.646895243888,8133.33339072265,4004,3,47.5864351075281,29.7850011286103,SYN Flood
49007,1952,328,1025.12806989426,2455.73461129827,15,916,952.733205735636,78.0983258078443,HTTP Flood
174123,43,40,693.155981563958,195.32092265782,1,17,773.774030541033,4428.11611332231,Normal Traffic
5669,4930,0,185.50793816995,29481.1437340242,1,1,156.462211570841,35.0639503064853,UDP Flood
2100,592,7,41.1073851425814,11202.4570559506,4973,3,108.748817980226,56.6667453750165,SYN Flood
10537,465,353,785.055459757187,2847.2949860478,92,115,775.108437389903,415.157570148898,HTTP Flood
167718,31,6,272.897234652659,24.1813019050915,1,13,917.708833943307,3762.46124954655,Normal Traffic
5760,2449,7,61.2559432796575,9299.88872670879,1510,3,49.8192043739696,16.012824018464,SYN Flood
32878,1638,116,817.568953043248,8647.14509739927,63,277,935.263835539074,211.173404833043,HTTP Flood
6935,2341,0,89.9925674146157,7425.08503330567,2242,3,44.8441804993009,27.3695515966349,SYN Flood
10196,3952,2,151.024937634542,10700.2650299748,0,1,293.330734265549,2.94481627138576,UDP Flood
71804,878,148,996.116937166269,9268.55430845979,91,173,1151.23943442548,370.046368259612,HTTP Flood
3977,1942,4,126.022189304281,21596.714651985,1,0,183.407044902634,17.3421652282737,UDP Flood
100612,26,25,322.676531632827,144.921805604083,2,11,674.982279319221,4719.48192917552,Normal Traffic
7847,4907,3,145.961167465451,10184.4536185297,1,1,256.973662398778,45.2792292298702,UDP Flood
13118,1723,7,96.201275600029,10387.9010358377,4263,2,103.176960736844,4.23497474764143,SYN Flood
74853,1916,75,344.881958075977,9936.68073915224,58,656,859.561747777809,75.6380865224168,HTTP Flood
111087,49,18,786.471270794221,171.344011045324,0,11,949.988873025895,1764.24855738543,Normal Traffic
2249,1317,7,78.792105926844,12618.4131429692,3078,0,85.0385203612213,39.294443937336,SYN Flood
64946,1195,219,1083.68756500994,9610.31940760783,52,486,527.402097797213,102.257291464686,HTTP Flood
8637,1832,7,53.8621682768236,11480.3719945061,2549,3,41.0755235186733,7.53441175731507,SYN Flood
12539,3690,0,149.733310778745,25164.4769308488,1,1,127.942038129832,37.4001824484435,UDP Flood
54014,39,9,287.117907730796,63.5646181518985,1,10,486.270957976116,1015.32116200129,Normal Traffic
6060,1891,4,158.790431090822,21597.1177833782,0,1,195.633072655338,33.0415649263526,UDP Flood
54121,1700,203,846.746667958692,8329.00048486273,67,550,1068.38057954634,492.292467118836,HTTP Flood
21467,532,318,880.739363159865,7511.83241766369,36,470,635.172274084518,325.205172326608,HTTP Flood
12199,1998,1,45.1486463025663,16839.5067366223,1011,4,63.6923574611086,21.4116243412936,SYN Flood
21684,862,108,1199.69392901545,8354.27739905415,54,107,696.612855035013,192.683840177399,HTTP Flood
5643,1885,2,141.925639809778,9067.57093468725,1,0,219.702615893355,35.912101313606,UDP Flood
16326,2528,4,87.0437067897087,8731.14899436773,4985,4,64.3345982102813,32.7099665400079,SYN Flood
9644,4571,1,117.397161624119,18136.3287797458,0,1,126.491358173376,9.92643451927071,UDP Flood
54835,7,42,292.284214784965,158.486073071015,2,19,738.783033090547,1964.97734415211,Normal Traffic
610,1794,1,77.474473665858,26962.0188626963,1,0,156.172133335802,25.8648247945037,UDP Flood
65557,1689,86,587.099348030873,7542.28304722921,98,744,1153.89157404051,125.742461880161,HTTP Flood
12175,1487,315,1167.56598888501,3681.38041671966,78,600,1308.06271868367,326.290463302358,HTTP Flood
4185,2437,1,63.3729498688914,5375.06169275888,4374,3,74.347422669662,36.6868394286229,SYN Flood
28426,909,395,846.695169554066,4362.0318797194,66,198,1360.59910351606,133.231814331053,HTTP Flood
19928,2443,7,50.0317512728361,8424.96254889966,1452,2,72.3410172052122,98.2447357047075,SYN Flood
145259,22,49,507.008831948907,91.5071370497692,2,6,317.251083245426,2424.77577384552,Normal Traffic
12920,4805,3,159.21872807686,28756.9830534864,1,1,193.289417951778,45.7978297732839,UDP Flood
56070,511,349,687.314548137385,1402.54410938851,46,443,745.455482610577,378.433961129352,HTTP Flood
108596,29,25,209.487917739777,198.376177890131,0,17,907.668711906944,1642.85339676394,Normal Traffic
92078,36,42,250.58078876681,137.840955362824,0,6,478.96635633227,2205.82474564267,Normal Traffic
5262,1702,5,46.9708465007135,13985.1895567192,3126,4,59.5848592048721,91.8852855883104,SYN Flood
7553,2680,4,59.8379772915725,18593.813551068,4416,4,64.7744451481165,28.4560839761603,SYN Flood
8252,1081,8,75.3255678139006,19623.0880014686,2008,1,83.1547484390349,4.7708341453872,SYN Flood
5814,1757,2,158.356731277529,18290.1099645184,1,0,266.040066131296,32.5796957056897,UDP Flood
186967,28,11,676.036408583209,41.5441464921436,2,15,695.215856903225,2515.82363925003,Normal Traffic
198172,37,5,257.031827319616,70.1514843826437,0,19,644.349616827391,3708.37513913458,Normal Traffic
19214,889,2,85.0486828824664,12225.4975701851,3415,2,114.680150136195,87.7545542559473,SYN Flood
12324,1859,1,43.2338974236273,14925.125910763,1937,0,116.695819309232,20.9428386138934,SYN Flood
6817,3971,2,70.7196098548163,27061.8731739538,0,1,224.804187998893,0.917493822704674,UDP Flood
93525,29,11,439.460112844234,197.478529285161,0,10,400.707576440331,2164.7858199865,Normal Traffic
12986,2744,8,87.9747186461202,7801.1942689599,1662,2,47.2719121179638,65.9490171087652,SYN Flood
11159,3226,3,159.522587861696,8045.77406187829,0,1,237.97032574926,48.4159603116051,UDP Flood
76641,17,25,267.758985611607,93.9318334111644,0,10,676.092971567627,2378.38638290789,Normal Traffic
58780,1952,290,545.314502476573,1737.14805313979,38,971,719.705937481648,184.694011714227,HTTP Flood
3777,2459,3,179.200905300047,11085.8995559794,0,1,209.484010374611,19.6034026526186,UDP Flood
39590,1196,418,484.67566605381,7035.74057441499,13,922,1178.06140365374,114.57897141222,HTTP Flood
4424,1448,4,44.3409105938491,7000.82925639889,3170,4,65.2190902720817,87.2520516846182,SYN Flood
15210,832,0,87.3149059065083,11381.4679138452,4600,2,77.9782228216387,91.4208789680812,SYN Flood
8413,3104,2,173.223912062957,25884.9656402385,1,1,243.945167120142,46.3730640121713,UDP Flood
2627,1628,2,116.878472078342,17624.4241009585,1,0,202.195383125111,9.11643812775356,UDP Flood
18530,2177,9,89.6747237289439,12058.1702742683,2218,2,110.319384620692,96.9242130458038,SYN Flood
73247,47,23,378.036584662454,114.126147766206,1,5,698.513489088541,1887.11796773419,Normal Traffic
7089,1524,0,136.596115166009,23580.3106353958,0,1,241.393635982531,36.2600198297877,UDP Flood
15345,1364,1,82.9676584286043,11447.8455366682,2025,1,54.9527627861662,90.3341013706795,SYN Flood
74519,23,10,672.424007003063,64.7677996618,2,7,551.596678781572,3811.46577620041,Normal Traffic
69413,1022,337,640.845270588742,2355.69543658473,17,849,504.980383591258,436.611827684226,HTTP Flood
12986,1883,239,475.35197033305,3212.5538727444,16,681,521.072010656901,133.422304799628,HTTP Flood
19325,2642,7,40.8389027782819,5553.39933366152,4954,1,71.9069291871805,68.2961593542065,SYN Flood
9723,3560,3,66.3463822867192,28304.4108338273,1,0,172.838940258377,35.0093360505966,UDP Flood
8508,3697,3,73.7492444668409,8974.81584724318,0,0,273.541789556575,10.6617432722765,UDP Flood
4928,4428,2,162.274482940751,17190.7347757399,0,1,230.413163937056,8.09143306341453,UDP Flood
54499,10,29,381.468486973628,22.6402455600625,2,5,705.129533452,3985.80851542846,Normal Traffic
153150,16,39,498.387467701383,102.3053114934,2,14,779.307614716703,2269.03669742747,Normal Traffic
5153,3347,1,116.699585442773,20334.1443532117,0,1,261.188977742831,9.51606115780088,UDP Flood
5857,4077,2,109.806500099202,29609.7069731555,0,0,206.526548805756,2.94022669441524,UDP Flood
119042,45,15,605.664938848647,125.88889613325,0,9,497.034111715644,4182.17756770659,Normal Traffic
37757,1880,465,583.410569578438,3631.0764278881,67,147,1224.0335966558,307.1562258734,HTTP Flood
5578,1298,1,68.3162419453177,11966.0435948097,3546,1,105.627601203802,60.9695455144984,SYN Flood
57377,1889,252,438.780694088389,5075.45024231283,51,868,845.878849974395,67.9416302679631,HTTP Flood
6274,4688,4,113.457473518558,15175.293776626,0,1,173.278533342961,5.54403042992425,UDP Flood
11524,636,6,45.8171274159393,8036.93275458247,3251,0,58.9542289208946,93.908130488702,SYN Flood
17295,2960,8,98.1715913994404,6952.9168980555,3286,0,90.1859575618537,55.1782228394104,SYN Flood
55287,20,38,643.644937898787,34.0134202570767,2,19,746.757090528428,2419.98046325577,Normal Traffic
1190,4774,1,184.528598655934,13762.0176212586,1,0,221.269061096922,12.8345336933032,UDP Flood
194572,13,9,283.469509334653,115.324120124666,0,18,986.968333968896,2705.27317596281,Normal Traffic
10172,1982,1,164.498651563227,29460.6038338507,0,0,151.93509111779,2.2490568872754,UDP Flood
7550,3438,3,132.332469412272,10502.7578776393,0,1,144.407181274092,5.08828982756828,UDP Flood
12355,1311,1,125.133504125191,23532.9016470797,1,0,201.657287944985,26.0894705622233,UDP Flood
105318,38,23,391.165377658164,68.4306611431867,0,7,954.8661159312,1397.98490472255,Normal Traffic
15439,680,2,55.7051721422214,11602.1630980691,1626,4,57.3154466729337,85.0780382630682,SYN Flood
31826,1446,75,714.370566023,7482.28279124635,63,467,1397.52865943556,199.74406965779,HTTP Flood
59592,1951,84,980.610547967415,5929.16853589578,19,163,934.487141666529,390.248555154498,HTTP Flood
7722,1441,1,114.824263329018,21919.7327346218,0,0,240.334983396953,41.8799783752885,UDP Flood
92918,15,20,581.923188052013,78.6928657632673,2,18,584.523902566451,4814.81450596683,Normal Traffic
26262,371,397,960.418881219685,8240.57089914904,49,812,1092.29179207158,465.443911720185,HTTP Flood
188311,26,24,509.395643513872,94.3417281407832,1,5,467.191612282525,1731.69170384834,Normal Traffic
4542,960,0,65.6465152513936,19654.5658193939,1554,4,92.5130507383738,90.2220286540374,SYN Flood
72671,39,49,703.129528941697,94.18127884278,2,15,685.399444178955,3006.7966640257,Normal Traffic
1676,1037,4,70.4779950059967,26348.1520876145,0,0,103.304545957305,24.4827928935849,UDP Flood
2901,1054,0,163.849666324558,8224.49212027539,0,0,107.65282899786,19.9988074543571,UDP Flood
2004,1218,2,161.792982091393,28717.2862930365,1,1,287.162551696545,27.3973152035305,UDP Flood
9656,2977,2,75.3527034071572,14540.6053269783,2565,4,47.9728922184999,36.6303145262339,SYN Flood
17538,2179,5,69.2559062829737,17940.1110549783,2601,4,62.9237918843054,79.1732892999653,SYN Flood
11786,699,2,98.3713962826206,11658.7504706981,2533,1,87.3956352632332,98.1541393044313,SYN Flood
